E9F01,D,What is the velocity factor of a transmission line?,The ratio of its characteristic impedance to its termination impedance,The ratio of its termination impedance to its characteristic impedance,The velocity of a wave in the transmission line multiplied by the velocity of light in a vacuum,The velocity of a wave in the transmission line divided by the velocity of light in a vacuum
E6F05,A,Which of the following describes an optical shaft encoder?,A device that detects rotation by interrupting a light source with a patterned wheel,A device that measures the strength of a beam of light using analog-to-digital conversion,An optical computing device in which light is coupled between devices by fiber optics,A device for generating RTTY signals by means of a rotating light source
G2E13,B,What is another name for a Winlink Remote Message Server?,Terminal Node Controller,Gateway,RJ-45,Printer/Server
G4D09,B,What frequency range is occupied by a 3 kHz USB signal with the displayed carrier frequency set to 14.347 MHz?,14.347 MHz to 14.647 MHz,14.347 MHz to 14.350 MHz,14.344 MHz to 14.347 MHz,14.3455 MHz to 14.3485 MHz
E7D04,B,Which of the following describes a three-terminal voltage regulator?,A series current source,A series regulator,A shunt regulator,A shunt current source
G3B12,D,Which of the following is typical of the lower HF frequencies during the summer?,Poor propagation at any time of day,World-wide propagation during daylight hours,Heavy distortion on signals due to photon absorption,High levels of atmospheric noise or static
E7B07,D,Which of the following is the likely result of using a Class C amplifier to amplify a single-sideband phone signal?,Reduced intermodulation products,Increased overall intelligibility,Reduced third-order intermodulation,Signal distortion and excessive bandwidth
G2E08,D,In what segment of the 20-meter band are most digital mode operations commonly found?,"At the bottom of the slow-scan TV segment, near 14.230 MHz","At the top of the SSB phone segment, near 14.325 MHz","In the middle of the CW segment, near 14.100 MHz",Between 14.070 MHz and 14.100 MHz
E4D02,A,Which of the following describes problems caused by poor dynamic range in a receiver?,Spurious signals caused by cross modulation and desensitization from strong adjacent signals,Oscillator instability requiring frequent retuning and loss of ability to recover the opposite sideband,Poor weak signal reception caused by insufficient local oscillator injection,Oscillator instability and severe audio distortion of all but the strongest received signals
G3A09,A,How can high geomagnetic activity benefit radio communications?,Creates auroras that can reflect VHF signals,Increases signal strength for HF signals passing through the polar regions,Improve HF long path propagation,Reduce long delayed echoes
G4E01,C,What is the purpose of a capacitance hat on a mobile antenna?,To increase the power handling capacity of a whip antenna,To reduce radiation resistance,To electrically lengthen a physically short antenna,To lower the radiation angle
T1B08,A,How are US amateurs restricted in segments of bands where the Amateur Radio Service is secondary?,"U.S. amateurs may find non-amateur stations in those segments, and must avoid interfering with them",U.S. amateurs must give foreign amateur stations priority in those segments,International communications are not permitted in those segments,Digital transmissions are not permitted in those segments
E3C03,B,Which of the following signal paths is most likely to experience high levels of absorption when the A-index or K-index is elevated?,Transequatorial,Through the auroral oval,Sporadic-E,NVIS
G7A03,A,Which type of rectifier circuit uses two diodes and a center-tapped transformer?,Full-wave,Full-wave bridge,Half-wave,Synchronous
E2C02,C,Which of the following file formats is used for exchanging amateur radio log data?,NEC,ARLD,ADIF,OCF
G1B02,A,With which of the following conditions must beacon stations comply?,No more than one beacon station may transmit in the same band from the same station location,The frequency must be coordinated with the National Beacon Organization,The frequency must be posted on the internet or published in a national periodical,All these choices are correct
G4C09,D,How can the effects of ground loops be minimized?,Connect all ground conductors in series,Connect the AC neutral conductor to the ground wire,Avoid using lock washers and star washers when making ground connections,Bond equipment enclosures together
G4C01,B,Which of the following might be useful in reducing RF interference to audio frequency circuits?,Bypass inductor,Bypass capacitor,Forward-biased diode,Reverse-biased diode
G4B01,D,What item of test equipment contains horizontal and vertical channel amplifiers?,An ohmmeter,A signal generator,An ammeter,An oscilloscope
E9H03,D,What is receiving directivity factor (RDF)?,Forward gain compared to the gain in the reverse direction,Relative directivity compared to isotropic,Relative directivity compared to a dipole,Peak antenna gain compared to average gain over the hemisphere around and above the antenna
T8B04,D,What mode of transmission is commonly used by amateur radio satellites?,SSB,FM,CW/data,All these choices are correct
E2B09,D,What kind of receiver can be used to receive and decode SSTV using the Digital Radio Mondiale (DRM) protocol?,CDMA,AREDN,AM,SSB
G9C05,A,What is the primary effect of increasing boom length and adding directors to a Yagi antenna?,Gain increases,Beamwidth increases,Front-to-back ratio decreases,Resonant frequency is lower
G1E11,D,On what bands may automatically controlled stations transmitting RTTY or data emissions communicate with other automatically controlled digital stations?,On any band segment where digital operation is permitted,Anywhere in the non-phone segments of the 10-meter or shorter wavelength bands,Only in the non-phone Extra Class segments of the bands,"Anywhere in the 6-meter or shorter wavelength bands, and in limited segments of some of the HF bands"
E2D10,C,What does the packet path WIDE3-1 designate?,"Three stations are allowed on frequency, one transmitting at a time","Three subcarriers are permitted, subcarrier one is being used",Three digipeater hops are requested with one remaining,Three internet gateway stations may receive one transmission
G4B05,D,Why do voltmeters have high input impedance?,It improves the frequency response,It allows for higher voltages to be safely measured,It improves the resolution of the readings,It decreases the loading on circuits being measured
E6D03,A,Which of the following is an aspect of the piezoelectric effect?,Mechanical deformation of material due to the application of a voltage,Mechanical deformation of material due to the application of a magnetic field,Generation of electrical energy in the presence of light,Increased conductivity in the presence of light
