E9G05,A,Which of the following is a common use for a Smith chart?,A. Determine the length and position of an impedance matching stub,"B. Determine the impedance of a transmission line, given the physical dimensions",C. Determine the gain of an antenna given the physical and electrical parameters,"D. Determine the loss/100 feet of a transmission line, given the velocity factor and conductor materials"
E9G08,C,How is a Smith chart normalized?,A. Reassign the reactance axis with resistance values,B. Reassign the resistance axis with reactance values,C. Reassign the prime center’s impedance value,D. Reassign the prime center to the reactance axis
E9G09,A,What third family of circles is often added to a Smith chart during the process of designing impedance matching networks?,A. Constant-SWR circles,B. Transmission line length circles,C. Coaxial-length circles,D. Radiation-pattern circles
E9G10,D,What do the arcs on a Smith chart represent?,A. Frequency,B. SWR,C. Points with constant resistance,D. Points with constant reactance
E9G11,B,In what units are the wavelength scales on a Smith chart calibrated?,A. In fractions of transmission line electrical frequency,B. In fractions of transmission line electrical wavelength,C. In fractions of antenna electrical wavelength,D. In fractions of antenna electrical frequency
E9H01,D,"When constructing a Beverage antenna, which of the following factors should be included in the design to achieve good performance at the desired frequency?",A. Its overall length must not exceed 1/4 wavelength,B. It must be mounted more than 1 wavelength above ground,C. It should be configured as a four-sided loop,D. It should be at least one wavelength long
E9H02,A,Which is generally true for 160- and 80-meter receiving antennas?,A. Atmospheric noise is so high that directivity is much more important than losses,B. They must be erected at least 1/2 wavelength above the ground to attain good directivity,C. Low loss coax transmission line is essential for good performance,D. All these choices are correct
E9H03,D,What is receiving directivity factor (RDF)?,A. Forward gain compared to the gain in the reverse direction,B. Relative directivity compared to isotropic,C. Relative directivity compared to a dipole,D. Peak antenna gain compared to average gain over the hemisphere around and above the antenna
E9H04,B,What is the purpose of placing an electrostatic shield around a small-loop direction-finding antenna?,"A. It adds capacitive loading, increasing the bandwidth of the antenna","B. It eliminates unbalanced capacitive coupling to the antenna’s surroundings, improving the depth of its nulls",C. It eliminates tracking errors caused by strong out-of-band signals,D. It increases signal strength by providing a better match to the feed line
E9H05,A,What challenge is presented by a small wire-loop antenna for direction finding?,A. It has a bidirectional null pattern,B. It does not have a clearly defined null,C. It is practical for use only on VHF and higher bands,D. All these choices are correct
E9H06,D,What indicates the correct value of terminating resistance for a Beverage antenna?,A. Maximum feed point DC resistance at the center of the desired frequency range,B. Minimum low-angle front-to-back ratio at the design frequency,C. Maximum DC current in the terminating resistor,D. Minimum variation in SWR over the desired frequency range
E9H07,B,What is the function of a Beverage antenna’s termination resistor?,A. Increase the front-to-side ratio,B. Absorb signals from the reverse direction,C. Decrease SWR bandwidth,D. Eliminate harmonic reception
E9H08,A,What is the function of a sense antenna?,A. It modifies the pattern of a DF antenna to provide a null in only one direction,B. It increases the sensitivity of a DF antenna array,C. It allows DF antennas to receive signals at different vertical angles,D. It provides diversity reception that cancels multipath signals
E9H09,A,"What type of radiation pattern is created by a single-turn, terminated loop such as a pennant antenna?",A. Cardioid,B. Bidirectional,C. Omnidirectional,D. Hyperbolic
E9H10,C,How can the output voltage of a multiple-turn receiving loop antenna be increased?,A. By reducing the permeability of the loop shield,B. By utilizing high impedance wire for the coupling loop,C. By increasing the number of turns and/or the area enclosed by the loop,D. All these choices are correct
E9H11,B,What feature of a cardioid pattern antenna makes it useful for direction-finding antennas?,A. A very sharp peak,B. A single null,C. Broadband response,D. High radiation angle
E0A01,B,What is the primary function of an external earth connection or ground rod?,A. Prevent static build up on power lines,B. Lightning charge dissipation,C. Reduce RF current flow between pieces of equipment,D. Protect breaker panel from power surges
E0A02,B,"When evaluating RF exposure levels from your station at a neighbor’s home, what must you do?",A. Ensure signals from your station are less than the controlled maximum permissible exposure (MPE) limits,B. Ensure signals from your station are less than the uncontrolled maximum permissible exposure (MPE) limits,C. Ensure signals from your station are less than the controlled maximum permissible emission (MPE) limits,D. Ensure signals from your station are less than the uncontrolled maximum permissible emission (MPE) limits
E0A03,C,Over what range of frequencies are the FCC human body RF exposure limits most restrictive?,A. 300 kHz - 3 MHz,B. 3 - 30 MHz,C. 30 - 300 MHz,D. 300 - 3000 MHz
E0A04,C,"When evaluating a site with multiple transmitters operating at the same time, the operators and licensees of which transmitters are responsible for mitigating over-exposure situations?",A. Each transmitter that produces 20 percent or more of its MPE limit in areas where the total MPE limit is exceeded,B. Each transmitter operating with a duty cycle greater than 25 percent,C. Each transmitter that produces 5 percent or more of its MPE limit in areas where the total MPE limit is exceeded,D. Each transmitter operating with a duty cycle greater than 50 percent
E0A05,B,What hazard is created by operating at microwave frequencies?,A. Microwaves are ionizing radiation,B. The high gain antennas commonly used can result in high exposure levels,C. Microwaves are in the frequency range where wave velocity is higher,D. The extremely high frequency energy can damage the joints of antenna structures
E0A06,D,Why are there separate electric (E) and magnetic (H) MPE limits at frequencies below 300 MHz?,A. The body reacts to electromagnetic radiation from both the E and H fields,B. Ground reflections and scattering cause the field strength to vary with location,C. E field and H field radiation intensity peaks can occur at different locations,D. All these choices are correct
E0A07,B,What is meant by “100% tie-off” regarding tower safety?,A. All loose ropes and guys secured to a fixed structure,B. At least one lanyard attached to the tower at all times,C. All tools secured to the climber’s harness,"D. All circuit breakers feeding power to the tower must be tied closed with tape, cable, or ties"
E0A08,C,What does SAR measure?,A. Signal attenuation ratio,B. Signal amplification rating,C. The rate at which RF energy is absorbed by the body,D. The rate of RF energy reflected from stationary terrain
E0A09,C,Which of the following types of equipment are exempt from RF exposure evaluations?,A. Transceivers with less than 7 watts of RF output,B. Antennas that radiate only in the near field,"C. Hand-held transceivers sold before May 3, 2021",D. Dish antennas less than one meter in diameter
E0A10,A,When must an RF exposure evaluation be performed on an amateur station operating on 80 meters?,A. An evaluation must always be performed,B. When the ERP of the station is less than 10 watts,C. When the station’s operating mode is CW,D. When the output power from the transmitter is less than 100 watts
